driver_name,nationality,year,grid,position,points,laps,milliseconds,fastestLapSpeed,statusId,finished,podium
Nicholas Latifi,Canadian,2022,18.0,16.0,0.0,70,5841735.0,199.893,1,1,0
Kevin Magnussen,Danish,2022,5.0,17.0,0.0,70,5849937.0,201.158,1,1,0
Carlos Sainz,Spanish,2022,1.0,1.0,25.0,52,8270311.0,233.53,1,1,1
Sergio Pérez,Mexican,2022,4.0,2.0,18.0,52,8274090.0,233.212,1,1,1
Lewis Hamilton,British,2022,5.0,3.0,16.0,52,8276536.0,234.312,1,1,1
Charles Leclerc,Monegasque,2022,3.0,4.0,12.0,52,8278857.0,232.33,1,1,0
Fernando Alonso,Spanish,2022,7.0,5.0,10.0,52,8279882.0,231.501,1,1,0
Lando Norris,British,2022,6.0,6.0,8.0,52,8282254.0,231.41,1,1,0
Max Verstappen,Dutch,2022,2.0,7.0,6.0,52,8289088.0,229.633,1,1,0
Mick Schumacher,German,2022,19.0,8.0,4.0,52,8289306.0,230.244,1,1,0
Sebastian Vettel,German,2022,18.0,9.0,2.0,52,8292667.0,229.343,1,1,0
Kevin Magnussen,Danish,2022,17.0,10.0,1.0,52,8294901.0,228.872,1,1,0
Lance Stroll,Canadian,2022,20.0,11.0,0.0,52,8296458.0,229.571,1,1,0
Nicholas Latifi,Canadian,2022,10.0,12.0,0.0,52,8302822.0,227.339,1,1,0
Daniel Ricciardo,Australian,2022,14.0,13.0,0.0,52,8303128.0,228.914,1,1,0
Yuki Tsunoda,Japanese,2022,13.0,14.0,0.0,52,8311221.0,226.016,1,1,0
Charles Leclerc,Monegasque,2022,2.0,1.0,25.0,71,5064312.0,230.01,1,1,1
Max Verstappen,Dutch,2022,1.0,2.0,19.0,71,5065844.0,231.063,1,1,1
Lewis Hamilton,British,2022,8.0,3.0,15.0,71,5105529.0,225.286,1,1,1
George Russell,British,2022,4.0,4.0,12.0,71,5123284.0,225.042,1,1,0
Esteban Ocon,French,2022,6.0,5.0,10.0,71,5132748.0,223.476,1,1,0
Mick Schumacher,German,2022,9.0,6.0,8.0,70,,223.264,11,0,0
Lando Norris,British,2022,10.0,7.0,6.0,70,,224.298,11,0,0
Kevin Magnussen,Danish,2022,7.0,8.0,4.0,70,,222.265,11,0,0
Daniel Ricciardo,Australian,2022,11.0,9.0,2.0,70,,222.309,11,0,0
Fernando Alonso,Spanish,2022,19.0,10.0,1.0,70,,226.739,11,0,0
Alexander Albon,Thai,2022,15.0,12.0,0.0,70,,223.123,11,0,0
Lance Stroll,Canadian,2022,12.0,13.0,0.0,70,,221.916,11,0,0
Guanyu Zhou,Chinese,2022,13.0,14.0,0.0,70,,224.053,11,0,0
Pierre Gasly,French,2022,14.0,15.0,0.0,70,,221.739,11,0,0
Yuki Tsunoda,Japanese,2022,16.0,16.0,0.0,70,,221.995,11,0,0
Sebastian Vettel,German,2022,18.0,17.0,0.0,70,,222.065,11,0,0
Max Verstappen,Dutch,2022,2.0,1.0,25.0,53,5402112.0,215.724,1,1,1
Lewis Hamilton,British,2022,4.0,2.0,18.0,53,5412699.0,215.333,1,1,1
George Russell,British,2022,6.0,3.0,15.0,53,5418607.0,215.598,1,1,1
Sergio Pérez,Mexican,2022,3.0,4.0,12.0,53,5419422.0,215.086,1,1,0
Carlos Sainz,Spanish,2022,19.0,5.0,11.0,53,5430984.0,219.575,1,1,0
Fernando Alonso,Spanish,2022,7.0,6.0,8.0,53,5444991.0,214.254,1,1,0
Lando Norris,British,2022,5.0,7.0,6.0,53,5454138.0,212.356,1,1,0
Esteban Ocon,French,2022,10.0,8.0,4.0,53,5459071.0,213.116,1,1,0
Daniel Ricciardo,Australian,2022,9.0,9.0,2.0,53,5462484.0,212.151,1,1,0
Lance Stroll,Canadian,2022,15.0,10.0,1.0,53,5464661.0,212.04,1,1,0
Sebastian Vettel,German,2022,12.0,11.0,0.0,53,5466606.0,212.341,1,1,0
Pierre Gasly,French,2022,14.0,12.0,0.0,53,5467560.0,212.896,1,1,0
Alexander Albon,Thai,2022,13.0,13.0,0.0,53,5470677.0,212.01,1,1,0
Valtteri Bottas,Finnish,2022,11.0,14.0,0.0,53,5478778.0,214.685,1,1,0
Mick Schumacher,German,2022,17.0,15.0,0.0,53,5482506.0,212.29,1,1,0
Guanyu Zhou,Chinese,2022,16.0,16.0,0.0,47,,211.649,16,0,0
Max Verstappen,Dutch,2022,10.0,1.0,25.0,70,5975912.0,192.041,1,1,1
Lewis Hamilton,British,2022,7.0,2.0,19.0,70,5983746.0,193.787,1,1,1
George Russell,British,2022,1.0,3.0,15.0,70,5988249.0,190.556,1,1,1
Carlos Sainz,Spanish,2022,2.0,4.0,12.0,70,5990491.0,192.336,1,1,0
Sergio Pérez,Mexican,2022,11.0,5.0,10.0,70,5991600.0,192.477,1,1,0
Charles Leclerc,Monegasque,2022,3.0,6.0,8.0,70,5991959.0,193.227,1,1,0
Lando Norris,British,2022,4.0,7.0,6.0,70,6054212.0,189.92,1,1,0
Fernando Alonso,Spanish,2022,6.0,8.0,4.0,69,,187.804,11,0,0
Esteban Ocon,French,2022,5.0,9.0,2.0,69,,187.424,11,0,0
Sebastian Vettel,German,2022,18.0,10.0,1.0,69,,190.423,11,0,0
Lance Stroll,Canadian,2022,14.0,11.0,0.0,69,,191.317,11,0,0
Guanyu Zhou,Chinese,2022,12.0,13.0,0.0,69,,192.268,11,0,0
Mick Schumacher,German,2022,15.0,14.0,0.0,69,,189.674,11,0,0
Daniel Ricciardo,Australian,2022,9.0,15.0,0.0,69,,188.533,11,0,0
Kevin Magnussen,Danish,2022,13.0,16.0,0.0,69,,188.856,11,0,0
Alexander Albon,Thai,2022,17.0,17.0,0.0,69,,189.911,11,0,0
Nicholas Latifi,Canadian,2022,19.0,18.0,0.0,69,,191.221,11,0,0
Yuki Tsunoda,Japanese,2022,16.0,19.0,0.0,68,,188.795,12,0,0
Valtteri Bottas,Finnish,2022,8.0,20.0,0.0,65,,187.752,131,0,0
Max Verstappen,Dutch,2022,14.0,1.0,26.0,44,5152894.0,230.575,1,1,1
Sergio Pérez,Mexican,2022,2.0,2.0,18.0,44,5170735.0,227.64,1,1,1
Carlos Sainz,Spanish,2022,1.0,3.0,15.0,44,5179780.0,225.174,1,1,1
George Russell,British,2022,5.0,4.0,12.0,44,5182034.0,227.581,1,1,0
Fernando Alonso,Spanish,2022,3.0,5.0,10.0,44,5226150.0,223.397,1,1,0
Charles Leclerc,Monegasque,2022,15.0,6.0,8.0,44,5227830.0,229.255,1,1,0
Esteban Ocon,French,2022,16.0,7.0,6.0,44,5228534.0,225.698,1,1,0
Sebastian Vettel,German,2022,10.0,8.0,4.0,44,5231001.0,224.098,1,1,0
Alexander Albon,Thai,2022,6.0,10.0,1.0,44,5254794.0,223.027,1,1,0
Lance Stroll,Canadian,2022,9.0,11.0,0.0,44,5255972.0,223.373,1,1,0
Lando Norris,British,2022,17.0,12.0,0.0,44,5257633.0,225.777,1,1,0
Guanyu Zhou,Chinese,2022,18.0,14.0,0.0,44,5259146.0,224.493,1,1,0
Daniel Ricciardo,Australian,2022,7.0,15.0,0.0,44,5260057.0,222.978,1,1,0
Kevin Magnussen,Danish,2022,12.0,16.0,0.0,43,,222.482,11,0,0
Mick Schumacher,German,2022,19.0,17.0,0.0,43,,223.837,11,0,0
Nicholas Latifi,Canadian,2022,11.0,18.0,0.0,43,,224.615,11,0,0
Max Verstappen,Dutch,2022,1.0,1.0,26.0,72,5802773.0,208.173,1,1,1
George Russell,British,2022,6.0,2.0,18.0,72,5806844.0,208.119,1,1,1
Charles Leclerc,Monegasque,2022,2.0,3.0,15.0,72,5813702.0,206.044,1,1,1
Lewis Hamilton,British,2022,4.0,4.0,12.0,72,5815789.0,207.604,1,1,0
Sergio Pérez,Mexican,2022,5.0,5.0,10.0,72,5820941.0,206.069,1,1,0
Fernando Alonso,Spanish,2022,13.0,6.0,8.0,72,5821527.0,206.792,1,1,0
Lando Norris,British,2022,7.0,7.0,6.0,72,5822079.0,205.236,1,1,0
Carlos Sainz,Spanish,2022,3.0,8.0,4.0,72,5823689.0,205.409,1,1,0
Esteban Ocon,French,2022,12.0,9.0,2.0,72,5823890.0,204.203,1,1,0
Lance Stroll,Canadian,2022,10.0,10.0,1.0,72,5825232.0,204.314,1,1,0
Pierre Gasly,French,2022,11.0,11.0,0.0,72,5829782.0,203.983,1,1,0
Alexander Albon,Thai,2022,15.0,12.0,0.0,72,5833163.0,202.986,1,1,0
Mick Schumacher,German,2022,8.0,13.0,0.0,72,5835768.0,203.798,1,1,0
Sebastian Vettel,German,2022,19.0,14.0,0.0,72,5838780.0,204.808,1,1,0
Kevin Magnussen,Danish,2022,18.0,15.0,0.0,72,5839642.0,203.431,1,1,0
Guanyu Zhou,Chinese,2022,14.0,16.0,0.0,72,5840093.0,201.901,1,1,0
Daniel Ricciardo,Australian,2022,17.0,17.0,0.0,72,5840537.0,202.871,1,1,0
Nicholas Latifi,Canadian,2022,20.0,18.0,0.0,71,,201.567,11,0,0
Max Verstappen,Dutch,2022,7.0,1.0,25.0,53,4827511.0,246.088,1,1,1
Charles Leclerc,Monegasque,2022,1.0,2.0,18.0,53,4829957.0,247.282,1,1,1
George Russell,British,2022,2.0,3.0,15.0,53,4830916.0,244.522,1,1,1
Carlos Sainz,Spanish,2022,18.0,4.0,12.0,53,4832572.0,246.96,1,1,0
Lewis Hamilton,British,2022,19.0,5.0,10.0,53,4832891.0,246.995,1,1,0
Sergio Pérez,Mexican,2022,13.0,6.0,9.0,53,4833602.0,248.182,1,1,0
Lando Norris,British,2022,3.0,7.0,6.0,53,4833718.0,246.167,1,1,0
Pierre Gasly,French,2022,5.0,8.0,4.0,53,4833907.0,240.489,1,1,0
Nyck de Vries,Dutch,2022,8.0,9.0,2.0,53,4834633.0,240.75,1,1,0
Guanyu Zhou,Chinese,2022,9.0,10.0,1.0,53,4835421.0,241.484,1,1,0
Esteban Ocon,French,2022,14.0,11.0,0.0,53,4835834.0,240.837,1,1,0
Mick Schumacher,German,2022,17.0,12.0,0.0,53,4836060.0,244.493,1,1,0
Valtteri Bottas,Finnish,2022,15.0,13.0,0.0,52,,243.329,11,0,0
Yuki Tsunoda,Japanese,2022,20.0,14.0,0.0,52,,240.105,11,0,0
Nicholas Latifi,Canadian,2022,10.0,15.0,0.0,52,,240.268,11,0,0
Kevin Magnussen,Danish,2022,16.0,16.0,0.0,52,,240.268,11,0,0
Sergio Pérez,Mexican,2022,2.0,1.0,25.0,59,7340238.0,168.509,1,1,1
Charles Leclerc,Monegasque,2022,1.0,2.0,18.0,59,7342833.0,167.598,1,1,1
Carlos Sainz,Spanish,2022,4.0,3.0,15.0,59,7350543.0,168.122,1,1,1
Lando Norris,British,2022,6.0,4.0,12.0,59,7361371.0,166.893,1,1,0
Daniel Ricciardo,Australian,2022,16.0,5.0,10.0,59,7393520.0,164.196,1,1,0
Lance Stroll,Canadian,2022,11.0,6.0,8.0,59,7396568.0,165.272,1,1,0
Max Verstappen,Dutch,2022,8.0,7.0,6.0,59,7399063.0,167.0,1,1,0
Sebastian Vettel,German,2022,13.0,8.0,4.0,59,7400270.0,164.696,1,1,0
Lewis Hamilton,British,2022,3.0,9.0,2.0,59,7401753.0,164.766,1,1,0
Pierre Gasly,French,2022,7.0,10.0,1.0,59,7409814.0,164.845,1,1,0
Valtteri Bottas,Finnish,2022,15.0,11.0,0.0,59,7429082.0,162.937,1,1,0
Kevin Magnussen,Danish,2022,9.0,12.0,0.0,59,7432848.0,162.641,1,1,0
Mick Schumacher,German,2022,12.0,13.0,0.0,58,,165.262,11,0,0
Max Verstappen,Dutch,2022,1.0,1.0,25.0,28,10904004.0,199.266,1,1,1
Sergio Pérez,Mexican,2022,4.0,2.0,18.0,28,10931070.0,196.995,1,1,1
Charles Leclerc,Monegasque,2022,2.0,3.0,15.0,28,10935767.0,200.07,1,1,1
Esteban Ocon,French,2022,5.0,4.0,12.0,28,10943689.0,196.184,1,1,0
Lewis Hamilton,British,2022,6.0,5.0,10.0,28,10944330.0,198.097,1,1,0
Sebastian Vettel,German,2022,9.0,6.0,8.0,28,10950362.0,195.441,1,1,0
Fernando Alonso,Spanish,2022,7.0,7.0,6.0,28,10950373.0,200.218,1,1,0
George Russell,British,2022,8.0,8.0,4.0,28,10951665.0,195.368,1,1,0
Nicholas Latifi,Canadian,2022,20.0,9.0,2.0,28,10974147.0,192.904,1,1,0
Lando Norris,British,2022,10.0,10.0,1.0,28,10974786.0,193.253,1,1,0
Daniel Ricciardo,Australian,2022,11.0,11.0,0.0,28,10976881.0,193.848,1,1,0
Lance Stroll,Canadian,2022,19.0,12.0,0.0,28,10977908.0,198.709,1,1,0
Yuki Tsunoda,Japanese,2022,13.0,13.0,0.0,28,10979603.0,197.418,1,1,0
Kevin Magnussen,Danish,2022,18.0,14.0,0.0,28,10990020.0,193.437,1,1,0
Valtteri Bottas,Finnish,2022,12.0,15.0,0.0,28,10990500.0,193.889,1,1,0
Guanyu Zhou,Chinese,2022,14.0,16.0,0.0,28,10991047.0,200.22,1,1,0
Mick Schumacher,German,2022,15.0,17.0,0.0,28,10996527.0,198.366,1,1,0
Pierre Gasly,French,2022,17.0,18.0,0.0,28,11012095.0,196.21,1,1,0
Max Verstappen,Dutch,2022,2.0,1.0,25.0,56,6131687.0,199.383,1,1,1
Lewis Hamilton,British,2022,3.0,2.0,18.0,56,6136710.0,198.805,1,1,1
Charles Leclerc,Monegasque,2022,12.0,3.0,15.0,56,6139188.0,199.003,1,1,1
Sergio Pérez,Mexican,2022,9.0,4.0,12.0,56,6139980.0,199.339,1,1,0
George Russell,British,2022,4.0,5.0,11.0,56,6176502.0,200.902,1,1,0
Lando Norris,British,2022,6.0,6.0,8.0,56,6185472.0,195.878,1,1,0
Fernando Alonso,Spanish,2022,14.0,7.0,6.0,56,6186765.0,195.461,1,1,0
Sebastian Vettel,German,2022,10.0,8.0,4.0,56,6197041.0,193.54,1,1,0
Kevin Magnussen,Danish,2022,13.0,9.0,2.0,56,6197521.0,194.184,1,1,0
Yuki Tsunoda,Japanese,2022,19.0,10.0,1.0,56,6202606.0,196.031,1,1,0
Guanyu Zhou,Chinese,2022,18.0,12.0,0.0,56,6207851.0,193.682,1,1,0
Alexander Albon,Thai,2022,8.0,13.0,0.0,56,6211744.0,195.2,1,1,0
Pierre Gasly,French,2022,11.0,14.0,0.0,56,6213450.0,193.967,1,1,0
Mick Schumacher,German,2022,16.0,15.0,0.0,56,6216177.0,194.951,1,1,0
Daniel Ricciardo,Australian,2022,15.0,16.0,0.0,56,6222174.0,193.778,1,1,0
Nicholas Latifi,Canadian,2022,17.0,17.0,0.0,56,6235275.0,191.784,1,1,0
Max Verstappen,Dutch,2022,1.0,1.0,25.0,71,5916729.0,188.85,1,1,1
Lewis Hamilton,British,2022,3.0,2.0,18.0,71,5931915.0,188.813,1,1,1
Sergio Pérez,Mexican,2022,4.0,3.0,15.0,71,5934826.0,189.476,1,1,1
George Russell,British,2022,2.0,4.0,13.0,71,5966160.0,193.31,1,1,0
Carlos Sainz,Spanish,2022,5.0,5.0,10.0,71,5974852.0,188.498,1,1,0
Charles Leclerc,Monegasque,2022,7.0,6.0,8.0,71,5985503.0,187.576,1,1,0
Daniel Ricciardo,Australian,2022,11.0,7.0,6.0,70,,188.905,11,0,0
Esteban Ocon,French,2022,10.0,8.0,4.0,70,,186.054,11,0,0
Lando Norris,British,2022,8.0,9.0,2.0,70,,185.779,11,0,0
Valtteri Bottas,Finnish,2022,6.0,10.0,1.0,70,,185.866,11,0,0
Pierre Gasly,French,2022,14.0,11.0,0.0,70,,188.319,11,0,0
Alexander Albon,Thai,2022,17.0,12.0,0.0,70,,186.873,11,0,0
Guanyu Zhou,Chinese,2022,12.0,13.0,0.0,70,,188.358,11,0,0
Sebastian Vettel,German,2022,16.0,14.0,0.0,70,,186.486,11,0,0
Lance Stroll,Canadian,2022,20.0,15.0,0.0,70,,187.895,11,0,0
Mick Schumacher,German,2022,15.0,16.0,0.0,70,,185.248,11,0,0
Kevin Magnussen,Danish,2022,19.0,17.0,0.0,70,,186.007,11,0,0
Nicholas Latifi,Canadian,2022,18.0,18.0,0.0,69,,185.098,12,0,0
Fernando Alonso,Spanish,2022,9.0,19.0,0.0,63,,186.981,5,0,0
George Russell,British,2022,1.0,1.0,26.0,71,5914044.0,210.237,1,1,1
Lewis Hamilton,British,2022,2.0,2.0,18.0,71,5915573.0,209.791,1,1,1
Carlos Sainz,Spanish,2022,7.0,3.0,15.0,71,5918095.0,209.76,1,1,1
Charles Leclerc,Monegasque,2022,5.0,4.0,12.0,71,5922485.0,208.912,1,1,0
Fernando Alonso,Spanish,2022,17.0,5.0,10.0,71,5923605.0,209.163,1,1,0
Max Verstappen,Dutch,2022,3.0,6.0,8.0,71,5924100.0,209.076,1,1,0
Sergio Pérez,Mexican,2022,4.0,7.0,6.0,71,5928124.0,208.828,1,1,0
Esteban Ocon,French,2022,16.0,8.0,4.0,71,5932734.0,206.575,1,1,0
Valtteri Bottas,Finnish,2022,14.0,9.0,2.0,71,5936596.0,205.432,1,1,0
Lance Stroll,Canadian,2022,15.0,10.0,1.0,71,5937596.0,207.299,1,1,0
Sebastian Vettel,German,2022,9.0,11.0,0.0,71,5940227.0,205.328,1,1,0
Guanyu Zhou,Chinese,2022,13.0,12.0,0.0,71,5943369.0,204.643,1,1,0
Mick Schumacher,German,2022,12.0,13.0,0.0,71,5943943.0,206.142,1,1,0
Pierre Gasly,French,2022,10.0,14.0,0.0,71,5945911.0,205.934,1,1,0
Alexander Albon,Thai,2022,19.0,15.0,0.0,71,5950060.0,205.155,1,1,0
Nicholas Latifi,Canadian,2022,18.0,16.0,0.0,71,5951082.0,205.934,1,1,0
Max Verstappen,Dutch,2022,1.0,1.0,25.0,58,5265914.0,212.676,1,1,1
Charles Leclerc,Monegasque,2022,3.0,2.0,18.0,58,5274685.0,211.901,1,1,1
Sergio Pérez,Mexican,2022,2.0,3.0,15.0,58,5276007.0,213.68,1,1,1
Carlos Sainz,Spanish,2022,4.0,4.0,12.0,58,5290806.0,213.904,1,1,0
George Russell,British,2022,6.0,5.0,10.0,58,5301802.0,214.007,1,1,0
Lando Norris,British,2022,7.0,6.0,9.0,58,5322148.0,215.085,1,1,0
Esteban Ocon,French,2022,8.0,7.0,6.0,58,5323154.0,212.817,1,1,0
Lance Stroll,Canadian,2022,14.0,8.0,4.0,58,5342845.0,212.135,1,1,0
Daniel Ricciardo,Australian,2022,13.0,9.0,2.0,58,5349182.0,209.413,1,1,0
Sebastian Vettel,German,2022,9.0,10.0,1.0,58,5349812.0,210.51,1,1,0
Yuki Tsunoda,Japanese,2022,11.0,11.0,0.0,58,5355285.0,212.446,1,1,0
Guanyu Zhou,Chinese,2022,15.0,12.0,0.0,57,,212.183,11,0,0
Alexander Albon,Thai,2022,19.0,13.0,0.0,57,,211.383,11,0,0
Pierre Gasly,French,2022,17.0,14.0,0.0,57,,208.732,11,0,0
Valtteri Bottas,Finnish,2022,18.0,15.0,0.0,57,,210.417,11,0,0
Mick Schumacher,German,2022,12.0,16.0,0.0,57,,211.632,11,0,0
Kevin Magnussen,Danish,2022,16.0,17.0,0.0,57,,208.556,11,0,0
Lewis Hamilton,British,2022,5.0,18.0,0.0,55,,211.738,9,0,0
Nicholas Latifi,Canadian,2022,20.0,19.0,0.0,55,,210.517,130,0,0
Max Verstappen,Dutch,2023,1.0,1.0,25.0,57,5636736.0,202.452,1,1,1
Sergio Pérez,Mexican,2023,2.0,2.0,18.0,57,5648723.0,202.225,1,1,1
Fernando Alonso,Spanish,2023,5.0,3.0,15.0,57,5675373.0,202.62,1,1,1
Carlos Sainz,Spanish,2023,4.0,4.0,12.0,57,5684788.0,200.588,1,1,0
Lewis Hamilton,British,2023,7.0,5.0,10.0,57,5687713.0,201.802,1,1,0
Lance Stroll,Canadian,2023,8.0,6.0,8.0,57,5691238.0,201.802,1,1,0
George Russell,British,2023,6.0,7.0,6.0,57,5692609.0,200.401,1,1,0
Valtteri Bottas,Finnish,2023,12.0,8.0,4.0,57,5709383.0,200.075,1,1,0
Pierre Gasly,French,2023,20.0,9.0,2.0,57,5710489.0,204.939,1,1,0
Alexander Albon,Thai,2023,15.0,10.0,1.0,57,5726510.0,200.559,1,1,0
Yuki Tsunoda,Japanese,2023,14.0,11.0,0.0,57,5727606.0,201.612,1,1,0
Logan Sargeant,American,2023,16.0,12.0,0.0,56,,202.871,11,0,0
Kevin Magnussen,Danish,2023,17.0,13.0,0.0,56,,201.959,11,0,0
Nyck de Vries,Dutch,2023,19.0,14.0,0.0,56,,199.4,11,0,0
Nico Hülkenberg,German,2023,10.0,15.0,0.0,56,,201.656,11,0,0
Guanyu Zhou,Chinese,2023,13.0,16.0,0.0,56,,207.276,11,0,0
Lando Norris,British,2023,11.0,17.0,0.0,55,,203.327,12,0,0
Sergio Pérez,Mexican,2023,1.0,1.0,25.0,50,4874894.0,241.098,1,1,1
Max Verstappen,Dutch,2023,15.0,2.0,19.0,50,4880249.0,241.838,1,1,1
Fernando Alonso,Spanish,2023,2.0,3.0,15.0,50,4895622.0,240.962,1,1,1
George Russell,British,2023,3.0,4.0,12.0,50,4900760.0,240.459,1,1,0
Lewis Hamilton,British,2023,7.0,5.0,10.0,50,4905959.0,239.145,1,1,0
Carlos Sainz,Spanish,2023,4.0,6.0,8.0,50,4910770.0,239.451,1,1,0
Charles Leclerc,Monegasque,2023,12.0,7.0,6.0,50,4918056.0,238.849,1,1,0
Esteban Ocon,French,2023,6.0,8.0,4.0,50,4927726.0,238.424,1,1,0
Pierre Gasly,French,2023,9.0,9.0,2.0,50,4929641.0,237.99,1,1,0
Kevin Magnussen,Danish,2023,13.0,10.0,1.0,50,4939720.0,238.036,1,1,0
Yuki Tsunoda,Japanese,2023,16.0,11.0,0.0,50,4942388.0,236.624,1,1,0
Nico Hülkenberg,German,2023,10.0,12.0,0.0,50,4945482.0,237.005,1,1,0
Guanyu Zhou,Chinese,2023,11.0,13.0,0.0,50,4950954.0,236.718,1,1,0
Nyck de Vries,Dutch,2023,18.0,14.0,0.0,50,4952372.0,237.438,1,1,0
Oscar Piastri,Australian,2023,8.0,15.0,0.0,50,4959915.0,235.731,1,1,0
Logan Sargeant,American,2023,20.0,16.0,0.0,50,4961187.0,235.277,1,1,0
Lando Norris,British,2023,19.0,17.0,0.0,50,4961339.0,236.144,1,1,0
Valtteri Bottas,Finnish,2023,14.0,18.0,0.0,49,,235.489,11,0,0
Max Verstappen,Dutch,2023,1.0,1.0,25.0,58,9158371.0,236.498,1,1,1
Lewis Hamilton,British,2023,3.0,2.0,18.0,58,9158550.0,235.703,1,1,1
Fernando Alonso,Spanish,2023,4.0,3.0,15.0,58,9159140.0,236.105,1,1,1
Lance Stroll,Canadian,2023,6.0,4.0,12.0,58,9161453.0,234.769,1,1,0
Lando Norris,British,2023,13.0,6.0,8.0,58,9162072.0,234.077,1,1,0
Nico Hülkenberg,German,2023,10.0,7.0,6.0,58,9163310.0,234.219,1,1,0
Oscar Piastri,Australian,2023,16.0,8.0,4.0,58,9163753.0,233.611,1,1,0
Guanyu Zhou,Chinese,2023,17.0,9.0,2.0,58,9164084.0,232.229,1,1,0
Yuki Tsunoda,Japanese,2023,12.0,10.0,1.0,58,9164423.0,232.314,1,1,0
Carlos Sainz,Spanish,2023,5.0,12.0,0.0,58,9164965.0,236.131,1,1,0
Pierre Gasly,French,2023,9.0,13.0,0.0,56,,234.592,4,0,0
Esteban Ocon,French,2023,11.0,14.0,0.0,56,,233.991,4,0,0
Nyck de Vries,Dutch,2023,15.0,15.0,0.0,56,,234.049,4,0,0
Logan Sargeant,American,2023,18.0,16.0,0.0,56,,233.264,4,0,0
Kevin Magnussen,Danish,2023,14.0,17.0,0.0,52,,232.61,3,0,0
Sergio Pérez,Mexican,2023,3.0,1.0,25.0,51,5562436.0,206.625,1,1,1
Max Verstappen,Dutch,2023,2.0,2.0,18.0,51,5564573.0,207.333,1,1,1
Charles Leclerc,Monegasque,2023,1.0,3.0,15.0,51,5583653.0,206.681,1,1,1
Fernando Alonso,Spanish,2023,6.0,4.0,12.0,51,5584460.0,207.315,1,1,0
Carlos Sainz,Spanish,2023,4.0,5.0,10.0,51,5607927.0,205.474,1,1,0
Lewis Hamilton,British,2023,5.0,6.0,8.0,51,5608581.0,205.141,1,1,0
Lance Stroll,Canadian,2023,9.0,7.0,6.0,51,5614053.0,204.595,1,1,0
George Russell,British,2023,11.0,8.0,5.0,51,5636676.0,209.062,1,1,0
Lando Norris,British,2023,7.0,9.0,2.0,51,5642812.0,204.38,1,1,0
Yuki Tsunoda,Japanese,2023,8.0,10.0,1.0,51,5646298.0,204.401,1,1,0
Oscar Piastri,Australian,2023,10.0,11.0,0.0,51,5648937.0,204.587,1,1,0
Alexander Albon,Thai,2023,12.0,12.0,0.0,51,5651059.0,204.019,1,1,0
Kevin Magnussen,Danish,2023,16.0,13.0,0.0,51,5652165.0,204.164,1,1,0
Pierre Gasly,French,2023,17.0,14.0,0.0,51,5653768.0,204.764,1,1,0
Logan Sargeant,American,2023,14.0,16.0,0.0,51,5663379.0,202.916,1,1,0
Valtteri Bottas,Finnish,2023,13.0,18.0,0.0,50,,203.292,11,0,0
Max Verstappen,Dutch,2023,9.0,1.0,26.0,57,5258241.0,217.184,1,1,1
Sergio Pérez,Mexican,2023,1.0,2.0,18.0,57,5263625.0,215.141,1,1,1
Fernando Alonso,Spanish,2023,2.0,3.0,15.0,57,5284546.0,215.238,1,1,1
George Russell,British,2023,6.0,4.0,12.0,57,5291470.0,214.065,1,1,0
Carlos Sainz,Spanish,2023,3.0,5.0,10.0,57,5300752.0,213.252,1,1,0
Lewis Hamilton,British,2023,13.0,6.0,8.0,57,5309490.0,214.882,1,1,0
Charles Leclerc,Monegasque,2023,7.0,7.0,6.0,57,5311229.0,213.084,1,1,0
Pierre Gasly,French,2023,5.0,8.0,4.0,57,5313911.0,211.84,1,1,0
Esteban Ocon,French,2023,8.0,9.0,2.0,57,5316364.0,213.765,1,1,0
Kevin Magnussen,Danish,2023,4.0,10.0,1.0,57,5321186.0,212.487,1,1,0
Yuki Tsunoda,Japanese,2023,17.0,11.0,0.0,57,5322550.0,214.011,1,1,0
Lance Stroll,Canadian,2023,18.0,12.0,0.0,57,5322995.0,214.426,1,1,0
Valtteri Bottas,Finnish,2023,10.0,13.0,0.0,57,5329878.0,212.147,1,1,0
Alexander Albon,Thai,2023,11.0,14.0,0.0,57,5331102.0,212.115,1,1,0
Nico Hülkenberg,German,2023,12.0,15.0,0.0,57,5333191.0,214.334,1,1,0
Guanyu Zhou,Chinese,2023,14.0,16.0,0.0,57,5336681.0,212.383,1,1,0
Lando Norris,British,2023,16.0,17.0,0.0,57,5345958.0,210.854,1,1,0
Nyck de Vries,Dutch,2023,15.0,18.0,0.0,57,5347190.0,212.786,1,1,0
Oscar Piastri,Australian,2023,19.0,19.0,0.0,56,,211.76,11,0,0
Logan Sargeant,American,2023,20.0,20.0,0.0,56,,210.893,11,0,0
Max Verstappen,Dutch,2023,1.0,1.0,25.0,78,6531980.0,156.822,1,1,1
Fernando Alonso,Spanish,2023,2.0,2.0,18.0,78,6559901.0,156.678,1,1,1
Esteban Ocon,French,2023,3.0,3.0,15.0,78,6568970.0,156.977,1,1,1
Lewis Hamilton,British,2023,5.0,4.0,13.0,78,6571042.0,158.799,1,1,0
George Russell,British,2023,8.0,5.0,10.0,78,6588264.0,156.425,1,1,0
Charles Leclerc,Monegasque,2023,6.0,6.0,8.0,78,6593870.0,158.541,1,1,0
Pierre Gasly,French,2023,7.0,7.0,6.0,78,6594342.0,158.42,1,1,0
Carlos Sainz,Spanish,2023,4.0,8.0,4.0,78,6595371.0,157.14,1,1,0
